"","AGB100","FIS100","IPB107","IPB108","IPB111","IPB112","KPM130","MAT100","BIO100","EKO100","IPB100","IPB106","KIM101","KOM201","MAT103","CLASS"
"43","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"4","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"419","A","BC","BC","A","BC","A","B","BC","E","A","AB","B","D","BC","D","MediumRisk"
"479","A","B","AB","AB","AB","A","A","B","BC","A","AB","A","BC","A","D","MediumRisk"
"91","A","C","BC","A","B","AB","A","C","D","BC","D","AB","AB","AB","C","HighRisk"
"230","B","BC","A","A","B","A","A","BC","AB","B","A","A","BC","A","C","LowRisk"
"415","A","C","AB","AB","AB","A","AB","AB","B","B","A","A","C","AB","BC","MediumRisk"
"271","AB","C","A","D","AB","A","AB","B","B","BC","A","B","C","A","C","LowRisk"
"510","A","D","BC","B","B","A","B","BC","D","BC","BC","B","C","BC","D","MediumRisk"
"203","A","AB","AB","AB","B","A","AB","AB","AB","A","AB","A","B","AB","B","LowRisk"
"484","B","BC","AB","A","B","B","B","C","BC","D","AB","B","C","A","D","MediumRisk"
"285","A","A","A","A","A","A","A","A","AB","AB","A","AB","AB","A","A","LowRisk"
"268","A","BC","AB","AB","AB","A","A","B","BC","AB","A","A","BC","A","B","LowRisk"
"502","A","BC","A","B","B","AB","BC","C","D","BC","D","A","AB","AB","BC","MediumRisk"
"120","A","D","C","BC","BC","B","D","D","D","C","B","C","D","C","D","HighRisk"
"156","A","D","BC","BC","BC","A","BC","C","D","D","B","B","C","B","D","HighRisk"
"76","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"204","AB","AB","B","AB","B","A","B","A","B","A","A","A","AB","A","A","LowRisk"
"378","A","A","AB","A","A","A","A","B","AB","AB","B","A","A","AB","AB","LowRisk"
"183","A","AB","BC","B","BC","A","BC","B","C","C","B","A","C","B","BC","HighRisk"
"37","A","D","C","BC","C","A","BC","BC","D","C","B","B","C","BC","D","HighRisk"
"329","A","BC","AB","A","B","D","C","C","D","BC","BC","A","AB","AB","AB","LowRisk"
"19","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"304","A","A","A","A","AB","A","AB","A","B","AB","AB","AB","B","A","B","LowRisk"
"191","A","C","B","B","B","A","B","C","C","B","B","B","D","B","D","HighRisk"
"58","A","D","C","BC","C","A","BC","BC","D","C","B","B","C","BC","D","HighRisk"
"569","A","C","A","A","A","A","AB","BC","B","B","AB","B","BC","B","BC","MediumRisk"
"561","A","C","AB","B","AB","A","AB","C","C","C","A","B","D","AB","C","MediumRisk"
"352","A","BC","A","A","AB","A","AB","BC","AB","B","BC","A","A","A","A","LowRisk"
"488","A","C","BC","BC","AB","A","BC","C","C","C","B","BC","C","B","D","MediumRisk"
"508","A","C","AB","C","AB","A","AB","BC","C","C","A","B","D","B","D","MediumRisk"
"553","B","BC","AB","A","B","B","B","C","BC","D","AB","B","C","A","D","MediumRisk"
"307","A","AB","AB","A","A","A","A","AB","A","A","A","A","AB","A","B","LowRisk"
"213","A","AB","A","B","AB","A","A","AB","A","A","A","A","AB","A","A","LowRisk"
"223","A","AB","A","B","B","B","A","A","A","A","AB","A","AB","AB","A","LowRisk"
"26","A","BC","AB","A","AB","A","B","BC","BC","BC","AB","AB","C","AB","D","HighRisk"
"321","A","AB","A","AB","AB","A","A","A","B","A","AB","AB","B","A","B","LowRisk"
"434","A","C","A","A","A","A","AB","BC","B","B","AB","B","BC","B","BC","MediumRisk"
"72","A","D","C","BC","BC","B","D","D","D","C","B","C","D","C","D","HighRisk"
"283","A","C","C","A","B","A","BC","C","D","C","B","AB","BC","A","D","LowRisk"
"394","A","C","C","D","B","A","D","E","D","D","A","C","D","C","E","MediumRisk"
"15","A","BC","BC","A","B","B","B","C","D","C","D","AB","A","B","A","HighRisk"
"61","A","C","AB","A","AB","A","A","C","D","C","B","B","BC","AB","BC","HighRisk"
"205","A","AB","A","A","A","A","A","AB","B","AB","AB","A","BC","A","B","LowRisk"
"333","A","A","AB","B","A","A","B","A","AB","A","B","A","A","A","A","LowRisk"
"145","A","C","AB","A","AB","A","A","C","D","C","B","B","BC","AB","BC","HighRisk"
"536","A","BC","A","A","B","A","AB","BC","BC","C","AB","BC","C","AB","D","MediumRisk"
"86","A","BC","BC","A","B","B","B","C","D","C","D","AB","A","B","A","HighRisk"
"431","A","B","AB","AB","AB","A","A","B","BC","A","AB","A","BC","A","D","MediumRisk"
"269","A","B","A","AB","AB","B","A","AB","A","A","AB","A","BC","A","B","LowRisk"
"161","A","D","C","BC","BC","B","D","D","D","C","B","C","D","C","D","HighRisk"
"348","A","B","A","A","B","A","B","BC","C","A","B","A","A","AB","A","LowRisk"
"80","A","AB","BC","B","BC","A","BC","B","C","C","B","A","C","B","BC","HighRisk"
"443","A","BC","B","A","AB","A","B","C","BC","BC","AB","B","BC","AB","C","MediumRisk"
"215","A","D","BC","B","AB","A","C","D","D","D","B","C","E","BC","D","LowRisk"
"399","A","C","C","BC","B","B","AB","B","BC","B","A","B","D","BC","BC","MediumRisk"
"98","A","C","BC","A","B","AB","A","C","D","BC","D","AB","AB","AB","C","HighRisk"
"53","A","AB","BC","B","BC","A","BC","B","C","C","B","A","C","B","BC","HighRisk"
"489","A","C","B","C","AB","A","BC","D","D","C","B","BC","C","B","D","MediumRisk"
"101","A","AB","BC","B","BC","A","BC","B","C","C","B","A","C","B","BC","HighRisk"
"49","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"62","A","C","B","A","AB","B","C","C","D","C","D","A","B","AB","D","HighRisk"
"184","A","C","B","A","AB","B","C","C","D","C","D","A","B","AB","D","HighRisk"
"280","A","AB","A","A","A","A","A","A","AB","AB","A","A","BC","A","B","LowRisk"
"401","A","B","B","B","B","B","B","A","A","A","A","A","A","A","A","MediumRisk"
"257","A","AB","A","A","AB","B","A","A","A","A","AB","A","B","A","A","LowRisk"
"51","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"354","A","BC","A","A","B","B","BC","BC","BC","BC","BC","A","AB","AB","AB","LowRisk"
"36","A","AB","A","B","B","A","B","B","C","C","C","A","A","AB","B","HighRisk"
"351","A","A","A","A","AB","AB","A","A","B","AB","B","A","A","A","AB","LowRisk"
"450","A","BC","B","A","B","A","C","B","D","BC","C","AB","AB","AB","C","MediumRisk"
"410","A","C","AB","B","AB","A","AB","C","C","C","A","B","D","AB","C","MediumRisk"
"281","A","AB","AB","A","AB","A","AB","B","BC","A","B","A","B","AB","B","LowRisk"
"568","A","C","AB","B","AB","A","AB","BC","D","AB","B","B","C","AB","C","MediumRisk"
"446","A","BC","A","B","A","A","AB","BC","D","B","AB","A","C","A","D","MediumRisk"
"85","A","D","BC","BC","BC","A","BC","C","D","D","B","B","C","B","D","HighRisk"
"390","A","BC","AB","A","AB","B","AB","C","BC","BC","D","AB","A","AB","A","LowRisk"
"146","A","BC","AB","A","AB","A","B","BC","BC","BC","AB","AB","C","AB","D","HighRisk"
"123","A","C","BC","A","B","AB","A","C","D","BC","D","AB","AB","AB","C","HighRisk"
"100","A","C","B","B","B","A","B","C","C","B","B","B","D","B","D","HighRisk"
"164","A","AB","BC","B","BC","A","BC","B","C","C","B","A","C","B","BC","HighRisk"
"273","A","B","A","AB","AB","A","A","BC","B","A","AB","AB","BC","AB","BC","LowRisk"
"524","A","B","AB","A","AB","AB","B","B","BC","B","C","A","B","AB","B","MediumRisk"
"518","A","C","AB","AB","AB","A","AB","AB","B","B","A","A","C","AB","BC","MediumRisk"
"459","A","BC","A","B","B","AB","BC","C","D","BC","D","A","AB","AB","BC","MediumRisk"
"47","A","C","BC","B","AB","A","B","C","D","BC","AB","BC","C","B","C","HighRisk"
"32","A","D","BC","BC","BC","A","BC","C","D","D","B","B","C","B","D","HighRisk"
"8","A","AB","BC","B","BC","A","BC","B","C","C","B","A","C","B","BC","HighRisk"
"31","A","D","C","BC","C","A","BC","BC","D","C","B","B","C","BC","D","HighRisk"
"116","A","C","AB","A","BC","E","B","D","C","C","AB","B","C","B","D","HighRisk"
"360","A","AB","A","A","AB","A","A","C","B","B","BC","A","A","A","AB","LowRisk"
"266","A","B","A","A","BC","B","AB","AB","A","A","A","A","B","AB","A","LowRisk"
"299","A","AB","A","AB","A","A","A","AB","A","A","A","A","B","A","A","LowRisk"
"272","A","B","AB","A","B","A","AB","B","BC","A","AB","A","B","A","A","LowRisk"
"122","A","AB","BC","B","BC","A","BC","B","C","C","B","A","C","B","BC","HighRisk"
"430","A","C","AB","B","AB","A","A","C","D","BC","AB","AB","C","A","D","MediumRisk"
"509","A","C","BC","A","A","A","B","C","D","D","AB","AB","D","A","D","MediumRisk"
"379","A","BC","B","A","AB","AB","B","BC","BC","B","C","A","AB","B","A","LowRisk"
"202","A","B","A","A","B","B","AB","AB","A","A","A","AB","B","A","B","LowRisk"
"493","A","BC","A","B","A","A","AB","BC","D","B","AB","A","C","A","D","MediumRisk"
"574","A","C","A","AB","AB","A","A","BC","B","AB","AB","AB","BC","B","BC","MediumRisk"
"442","A","C","BC","BC","AB","A","BC","C","C","C","B","BC","C","B","D","MediumRisk"
"468","A","C","AB","A","AB","A","C","BC","C","C","D","AB","B","AB","BC","MediumRisk"
"267","A","C","B","C","AB","A","A","B","B","BC","A","B","AB","AB","BC","LowRisk"
"11","A","BC","AB","A","AB","A","B","BC","BC","BC","AB","AB","C","AB","D","HighRisk"
"94","A","C","B","B","B","A","B","C","C","B","B","B","D","B","D","HighRisk"
"316","A","B","AB","A","AB","A","A","AB","AB","AB","AB","B","AB","A","AB","LowRisk"
"585","A","C","A","A","A","A","A","BC","BC","C","A","AB","C","AB","BC","MediumRisk"
"521","A","BC","AB","A","B","B","BC","C","C","BC","D","A","A","A","B","MediumRisk"
"252","A","B","A","A","B","A","AB","A","BC","A","AB","B","BC","B","A","LowRisk"
"386","A","A","A","B","A","A","AB","AB","AB","AB","A","A","A","A","A","LowRisk"
"512","A","C","BC","A","A","A","B","C","D","D","AB","AB","D","A","D","MediumRisk"
"142","A","C","B","B","B","A","B","C","C","B","B","B","D","B","D","HighRisk"
"452","A","B","A","A","A","A","B","BC","C","BC","BC","A","AB","A","AB","MediumRisk"
"253","A","BC","A","A","A","A","AB","B","AB","BC","B","AB","C","A","C","LowRisk"
"112","A","BC","BC","A","B","B","B","C","D","C","D","AB","A","B","A","HighRisk"
"338","A","B","AB","A","AB","A","A","BC","D","C","BC","A","AB","A","AB","LowRisk"
"481","A","D","AB","A","AB","B","C","C","C","BC","BC","A","AB","AB","B","MediumRisk"
"435","A","C","D","B","BC","A","BC","C","D","D","AB","B","D","BC","D","MediumRisk"
"12","A","D","BC","BC","BC","A","BC","C","D","D","B","B","C","B","D","HighRisk"
"13","A","C","BC","A","B","A","B","BC","D","E","AB","AB","D","C","C","HighRisk"
"470","AB","E","B","A","B","C","C","D","E","D","D","AB","BC","B","C","MediumRisk"
"362","A","BC","A","A","BC","A","B","C","BC","C","BC","A","AB","AB","BC","LowRisk"
"180","A","AB","A","B","B","A","B","B","C","C","C","A","A","AB","B","HighRisk"
"238","A","AB","A","A","B","A","AB","A","AB","A","A","A","AB","A","A","LowRisk"
"317","A","B","A","A","A","A","AB","A","A","A","AB","A","BC","A","B","LowRisk"
"219","A","BC","A","AB","B","A","A","B","AB","AB","AB","A","AB","A","B","LowRisk"
"376","A","B","A","A","AB","A","BC","BC","BC","B","D","AB","AB","AB","AB","LowRisk"
"132","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"90","A","AB","A","B","B","A","B","B","C","C","C","A","A","AB","B","HighRisk"
"129","A","C","BC","A","B","A","B","BC","D","E","AB","AB","D","C","C","HighRisk"
"567","A","B","AB","A","AB","AB","B","B","BC","B","C","A","B","AB","B","MediumRisk"
"60","A","AB","BC","B","BC","A","BC","B","C","C","B","A","C","B","BC","HighRisk"
"531","A","C","BC","A","B","A","AB","D","D","D","B","B","D","AB","D","MediumRisk"
"131","A","C","BC","A","B","A","B","BC","D","E","AB","AB","D","C","C","HighRisk"
"570","A","B","A","A","A","A","B","BC","C","BC","BC","A","AB","A","AB","MediumRisk"
"454","A","BC","B","A","B","B","B","C","D","C","D","B","A","AB","B","MediumRisk"
"114","A","C","BC","B","B","B","AB","C","C","D","AB","C","C","BC","D","HighRisk"
"392","B","BC","B","B","B","A","AB","B","BC","B","A","AB","D","A","C","MediumRisk"
"147","A","BC","BC","A","B","B","B","C","D","C","D","AB","A","B","A","HighRisk"
"471","A","B","AB","A","B","AB","A","C","D","C","C","A","B","A","A","MediumRisk"
"40","A","C","B","B","B","A","B","C","C","B","B","B","D","B","D","HighRisk"
"366","A","B","AB","A","B","B","AB","B","B","BC","B","A","A","AB","B","LowRisk"
"157","A","D","BC","BC","BC","A","BC","C","D","D","B","B","C","B","D","HighRisk"
"35","A","C","BC","B","AB","A","B","C","D","BC","AB","BC","C","B","C","HighRisk"
"429","A","C","BC","C","BC","A","BC","D","D","D","B","C","D","BC","D","MediumRisk"
"63","A","C","BC","B","AB","A","B","C","D","BC","AB","BC","C","B","C","HighRisk"
"287","A","BC","AB","AB","AB","A","B","A","C","A","AB","A","BC","AB","AB","LowRisk"
"209","A","B","A","B","AB","B","AB","AB","A","A","A","A","B","AB","B","LowRisk"
"99","A","D","BC","BC","BC","A","BC","C","D","D","B","B","C","B","D","HighRisk"
"103","A","D","C","BC","BC","B","D","D","D","C","B","C","D","C","D","HighRisk"
"336","A","B","BC","B","B","A","A","BC","C","BC","BC","A","A","AB","AB","LowRisk"
"295","A","BC","A","A","A","A","A","AB","B","A","AB","A","B","A","B","LowRisk"
"347","A","AB","A","A","AB","AB","BC","B","BC","BC","BC","A","A","A","AB","LowRisk"
"507","A","C","B","B","B","B","B","B","C","AB","AB","B","C","B","C","MediumRisk"
"566","A","AB","A","B","AB","A","A","B","A","A","A","A","BC","A","BC","MediumRisk"
"276","A","BC","AB","A","AB","A","A","B","AB","AB","AB","A","B","A","C","LowRisk"
"346","A","A","A","B","AB","A","AB","B","BC","A","A","AB","A","AB","A","LowRisk"
"455","A","D","AB","A","AB","B","C","C","C","BC","BC","A","AB","AB","B","MediumRisk"
"41","A","C","BC","B","AB","A","B","C","D","BC","AB","BC","C","B","C","HighRisk"
"66","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"314","A","B","A","A","A","A","A","BC","BC","A","AB","A","B","A","A","LowRisk"
"506","A","B","B","B","B","B","B","A","A","A","A","A","A","A","A","MediumRisk"
"464","A","BC","B","B","AB","B","BC","C","D","BC","D","B","A","A","B","MediumRisk"
"544","A","C","A","A","A","A","AB","BC","B","B","AB","B","BC","B","BC","MediumRisk"
"478","A","C","A","A","A","A","A","BC","BC","C","A","AB","C","AB","BC","MediumRisk"
"207","A","B","A","AB","B","A","A","B","A","A","AB","A","BC","AB","B","LowRisk"
"497","A","C","B","B","B","A","BC","BC","AB","BC","AB","B","C","B","BC","MediumRisk"
"255","A","B","BC","BC","AB","A","B","B","BC","B","A","A","BC","BC","B","LowRisk"
"296","A","BC","A","AB","A","A","A","B","AB","A","A","A","AB","B","BC","LowRisk"
"309","A","AB","B","A","A","A","AB","B","BC","BC","BC","B","C","A","BC","LowRisk"
"545","A","BC","A","B","B","AB","BC","C","D","BC","D","A","AB","AB","BC","MediumRisk"
"210","A","AB","B","A","BC","A","AB","A","AB","AB","A","B","BC","B","B","LowRisk"
"349","A","B","AB","A","AB","B","B","B","D","BC","BC","A","AB","B","B","LowRisk"
"137","A","C","AB","A","AB","A","A","C","D","C","B","B","BC","AB","BC","HighRisk"
"163","A","AB","A","B","B","A","B","B","C","C","C","A","A","AB","B","HighRisk"
"527","A","B","AB","A","B","AB","A","C","D","C","C","A","B","A","A","MediumRisk"
"364","A","A","A","B","AB","A","AB","AB","A","A","A","A","A","A","A","LowRisk"
"84","A","C","AB","A","AB","A","A","C","D","C","B","B","BC","AB","BC","HighRisk"
"550","A","C","B","B","B","A","BC","BC","AB","BC","AB","B","C","B","BC","MediumRisk"
"494","B","BC","B","B","B","A","AB","B","BC","B","A","AB","D","A","C","MediumRisk"
"331","A","B","A","A","AB","A","A","C","C","BC","C","A","AB","AB","AB","LowRisk"
"511","A","B","A","A","A","A","B","BC","C","BC","BC","A","AB","A","AB","MediumRisk"
"575","A","B","AB","B","A","A","AB","AB","B","AB","A","A","B","B","BC","MediumRisk"
"212","A","C","B","C","B","A","BC","D","C","C","AB","BC","D","BC","D","LowRisk"
"318","A","AB","A","A","A","A","A","A","A","A","A","A","B","A","AB","LowRisk"
"188","A","C","BC","A","B","A","B","BC","D","E","AB","AB","D","C","C","HighRisk"
"375","A","A","AB","A","AB","A","AB","AB","B","AB","AB","A","A","A","A","LowRisk"
"581","A","BC","A","A","B","A","AB","BC","BC","C","AB","BC","C","AB","D","MediumRisk"
"530","A","AB","AB","AB","AB","A","B","AB","B","A","A","AB","C","D","C","MediumRisk"
"414","A","AB","A","B","AB","A","A","B","A","A","A","A","BC","A","BC","MediumRisk"
"167","A","BC","BC","A","B","B","B","C","D","C","D","AB","A","B","A","HighRisk"
"413","A","AB","AB","A","A","A","AB","BC","AB","C","AB","B","BC","AB","B","MediumRisk"
"456","A","C","C","B","BC","B","BC","C","D","D","D","AB","AB","AB","D","MediumRisk"
"400","A","C","AB","AB","B","A","A","BC","A","B","AB","B","BC","B","D","MediumRisk"
"270","A","BC","AB","AB","A","B","AB","B","B","AB","A","A","C","AB","BC","LowRisk"
"45","A","BC","AB","A","AB","A","B","BC","BC","BC","AB","AB","C","AB","D","HighRisk"
"208","A","B","A","A","A","A","A","BC","AB","A","A","AB","BC","AB","BC","LowRisk"
"580","A","C","B","BC","B","A","B","BC","D","B","A","AB","BC","BC","C","MediumRisk"
"125","A","C","B","BC","AB","A","BC","C","D","D","A","AB","D","BC","D","HighRisk"
"165","A","BC","AB","A","AB","A","B","BC","BC","BC","AB","AB","C","AB","D","HighRisk"
"300","A","AB","A","A","AB","A","A","A","B","A","AB","A","BC","AB","A","LowRisk"
"10","A","C","BC","B","AB","A","B","C","D","BC","AB","BC","C","B","C","HighRisk"
"359","A","B","AB","A","AB","A","B","BC","BC","BC","C","A","A","AB","AB","LowRisk"
"292","A","B","AB","AB","B","A","AB","A","C","AB","AB","B","B","A","A","LowRisk"
"427","A","D","BC","A","B","A","AB","B","D","BC","AB","AB","C","B","BC","MediumRisk"
"343","A","A","A","A","A","A","A","AB","A","A","B","A","A","A","A","LowRisk"
"6","A","C","AB","A","AB","A","A","C","D","C","B","B","BC","AB","BC","HighRisk"
"115","A","AB","A","B","B","A","B","B","C","C","C","A","A","AB","B","HighRisk"
"177","A","C","B","B","B","A","B","C","C","B","B","B","D","B","D","HighRisk"
"482","A","C","A","A","A","A","A","BC","BC","C","A","AB","C","AB","BC","MediumRisk"
"134","A","AB","BC","B","BC","A","BC","B","C","C","B","A","C","B","BC","HighRisk"
"277","A","AB","A","A","A","A","A","A","A","A","AB","A","A","A","A","LowRisk"
"409","B","C","BC","B","C","A","BC","D","D","C","B","C","D","BC","D","MediumRisk"
"293","A","B","B","AB","B","A","A","B","A","A","A","A","BC","AB","BC","LowRisk"
"117","A","D","AB","A","BC","A","B","E","D","D","A","B","D","BC","D","HighRisk"
"475","A","AB","A","B","B","C","AB","C","AB","BC","BC","B","B","A","BC","MediumRisk"
"499","A","C","A","BC","B","A","AB","B","C","B","AB","BC","C","B","C","MediumRisk"
"555","A","C","B","B","B","B","B","B","C","AB","AB","B","C","B","C","MediumRisk"
